s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
321.1331913,-23.5802526,66.1233162,3.0768999,0.0965418,10.9100795,1.0883648
323.1278074,-23.5411526,64.1298559,-3.0548007,0.0471938,11.1072758,1.7762072
325.1224235,-23.3120213,62.183208,-2.9997988,0.0248878,11.4217896,2.523888
327.1170396,-22.9846152,60.2255475,-2.9537578,0.0196106,11.8543516,3.1590066
329.1116557,-22.5708651,58.2392565,-2.9206734,0.0136958,12.3744763,2.1945162
331.1062718,-22.1199071,56.3179081,-2.905137,0.0025524,12.7232896,0.8124265
333.1008879,-21.6492228,54.3593742,-2.9095845,-0.0071983,12.8500217,-0.588329
335.0955039,-21.2104734,52.4097949,-2.934418,-0.0178638,12.7583728,-1.9973196
337.09012,-20.836023,50.4243698,-2.9780624,-0.0248934,12.4421985,-3.2542083
339.0847361,-20.5663468,48.449836,-3.036402,-0.0318279,11.9090936,-3.0525361
341.0793522,-20.419332,46.4707644,-3.0978125,-0.0297776,11.3863618,-2.34822
343.0739683,-20.4037924,44.490122,3.1039004,-0.0550315,10.9672987,-1.7210277
345.0685844,-20.6022862,42.4952596,2.9718985,-0.083909,10.6496977,-0.5549158
347.0632005,-21.1518616,40.5705011,2.7310208,-0.1367118,10.5452536,0.3589553
349.0578166,-22.122187,38.8668569,2.5487769,-0.0504527,10.6129322,1.109555
351.0524327,-23.3325109,37.2982599,2.416975,-0.0613446,10.8194548,0.3920473
353.0470488,-24.6787687,35.9166156,2.3292408,-0.0363282,10.8914907,-0.368167
355.0416649,-26.2393215,34.5385994,2.2647383,-0.0180913,10.8238563,-1.7010207
357.036281,-27.7907228,33.2665964,2.2615379,0.0159244,10.5057175,-2.4090148
359.0308971,-29.3684402,31.8941161,2.3136425,0.0254817,10.0379271,-2.6544154
361.0255132,-30.7589559,30.5500466,2.3680488,0.035438,9.495836,-1.8908567
363.0201293,-32.04286,29.1440036,2.4566158,0.1224853,9.0899854,-1.0012992
365.0147454,-32.9964739,27.3925397,2.8562757,0.191972,8.8675487,0.2890258
367.0093615,-33.2192202,25.3890489,-3.0859353,0.1536545,8.9323239,1.2397256
369.0039776,-32.8727811,23.4353303,-2.8808799,0.0493732,9.2049967,1.816797
370.9985937,-32.2782185,21.569809,-2.7895681,0.0358142,9.590599,2.3517936
372.9932097,-31.5468825,19.7674814,-2.7175487,0.045955,10.0678418,2.6984688
374.9878258,-30.5938448,17.9267208,-2.6062636,0.0542814,10.5889687,2.436165
376.9824419,-29.4803858,16.2542685,-2.5029356,0.0519541,11.038328,2.1723854
378.977058,-28.1887595,14.7040252,-2.3885841,0.0584948,11.4241339,2.0820168
380.9716741,-26.7716064,13.3510968,-2.2803688,0.0497598,11.7820407,2.1669323
382.9662902,-25.1986926,12.1215227,-2.1920194,0.03835,12.1433471,2.346735
384.9609063,-23.5414053,11.0188893,-2.1274394,0.0271001,12.5228811,2.691603
386.9555224,-21.823213,10.0051602,-2.0836422,0.016868,12.9444961,2.5051398
388.9501385,-20.0727816,9.0513195,-2.0586995,0.0081889,13.3249227,2.0620386
390.9447546,-18.3052598,8.1260849,-2.0490438,0.0030303,13.6300959,1.5152487
392.9393707,-16.5316501,7.2117204,-2.0453231,0.0007693,13.8500612,0.8772148
394.9339868,-14.7573128,6.3014318,-2.0445615,-4.6e-06,13.9758222,0.1695546
396.9286029,-12.9824609,5.3908592,-2.0453407,-0.0007775,14.0,0.0
398.923219,-11.2089448,4.4774943,-2.0476638,-0.0015515,14.0,0.0
400.9178351,-9.4385379,3.5587847,-2.0515341,-0.0023296,14.0,0.0
402.9124512,-7.6722632,2.6317755,-2.0569592,-0.0031107,14.0,0.0
404.9070673,-5.9119968,1.6939424,-2.0639458,-0.0038958,14.0,0.0
406.9016834,-4.1588407,0.7423308,-2.0725057,-0.0046867,14.0,0.0
408.8962995,-2.4147641,-0.2255693,-2.0826423,-0.0054759,14.0,0.0
410.8909156,-0.6815899,-1.2123317,-2.0943513,-0.006267,14.0,0.0
